request_id,success,status_code,error,latency_ms,first_frame_latency_ms,response_bytes,start_time,end_time,relative_end_second,body_template_index,body_template_label,debug_info
31,False,,FirstFrameTimeout: 15.0 seconds,15026.594399940223,0,0,2026-06-25 21:43:04.751,2026-06-25 21:43:19.778,60,1,Body #1,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=542"
32,False,,FirstFrameTimeout: 15.0 seconds,15011.299599893391,0,0,2026-06-25 21:43:05.874,2026-06-25 21:43:20.884,61,2,Body #2,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=344"
33,False,,FirstFrameTimeout: 15.0 seconds,15025.169900152832,0,0,2026-06-25 21:43:06.993,2026-06-25 21:43:22.017,62,3,Body #3,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=310"
34,False,,FirstFrameTimeout: 15.0 seconds,15025.92119993642,0,0,2026-06-25 21:43:08.094,2026-06-25 21:43:23.118,63,4,Body #4,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=353"
35,False,,FirstFrameTimeout: 15.0 seconds,15023.139499826357,0,0,2026-06-25 21:43:09.212,2026-06-25 21:43:24.235,64,5,Body #5,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=420"
36,False,,FirstFrameTimeout: 15.0 seconds,15024.921900127083,0,0,2026-06-25 21:43:10.330,2026-06-25 21:43:25.354,65,6,Body #6,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=390"
37,False,,FirstFrameTimeout: 15.0 seconds,15024.427800206468,0,0,2026-06-25 21:43:11.417,2026-06-25 21:43:26.441,66,7,Body #7,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=354"
38,False,,FirstFrameTimeout: 15.0 seconds,15025.966600049287,0,0,2026-06-25 21:43:12.547,2026-06-25 21:43:27.573,67,8,Body #8,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=298"
39,False,,FirstFrameTimeout: 15.0 seconds,15022.452600067481,0,0,2026-06-25 21:43:13.652,2026-06-25 21:43:28.674,68,9,Body #9,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=303"
40,False,,FirstFrameTimeout: 15.0 seconds,15013.266399968415,0,0,2026-06-25 21:43:14.764,2026-06-25 21:43:29.777,70,10,Body #10,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=294"
